content_id,total_attempts,correct_attempts,avg_time,std_time,accuracy,failure_rate,retry_rate,part,part_difficulty
3443,32,19,23041.469,10558.109349275088,0.59375,0.40625,0.14814814814814814,4,0.45
3444,22,21,23454.273,12621.777605475307,0.9545454545454546,0.045454545454545414,0.1,4,0.45
3445,22,11,23454.273,12621.777605475307,0.5,0.5,0.1,4,0.45
3446,22,20,23454.273,12621.777605475307,0.9090909090909091,0.09090909090909094,0.1,4,0.45
3450,34,23,27740.0,17122.320914968026,0.6764705882352942,0.32352941176470584,0.13333333333333333,4,0.45
3451,34,31,27740.0,17122.320914968026,0.9117647058823529,0.08823529411764708,0.13333333333333333,4,0.45
3452,34,21,27740.0,17122.320914968026,0.6176470588235294,0.38235294117647056,0.13333333333333333,4,0.45
3453,15,14,21288.732,9472.452740647985,0.9333333333333333,0.06666666666666665,0.0,4,0.45
3454,15,8,21288.732,9472.452740647985,0.5333333333333333,0.4666666666666667,0.0,4,0.45
3455,15,14,21288.732,9472.452740647985,0.9333333333333333,0.06666666666666665,0.0,4,0.45
3456,49,33,24428.611,12634.821550672843,0.673469387755102,0.326530612244898,0.15,4,0.45
3457,49,30,24428.611,12634.821550672843,0.6122448979591837,0.3877551020408163,0.15,4,0.45
3458,48,25,24513.938,12754.252399596237,0.5208333333333334,0.47916666666666663,0.15384615384615385,4,0.45
3459,19,17,21719.053,13555.740606324869,0.8947368421052632,0.10526315789473684,0.0,4,0.45
3460,19,15,21719.053,13555.740606324869,0.7894736842105263,0.21052631578947367,0.0,4,0.45
3461,19,13,21719.053,13555.740606324869,0.6842105263157895,0.3157894736842105,0.0,4,0.45
3462,23,10,19691.738,9540.299534164586,0.43478260869565216,0.5652173913043479,0.15789473684210525,4,0.45
3463,23,19,19691.738,9540.299534164586,0.8260869565217391,0.17391304347826086,0.15789473684210525,4,0.45
3464,23,22,19691.738,9540.299534164586,0.9565217391304348,0.04347826086956519,0.15789473684210525,4,0.45
3465,19,17,17771.578,10583.048963716508,0.8947368421052632,0.10526315789473684,0.0,4,0.45
3466,19,15,17771.578,10583.048963716508,0.7894736842105263,0.21052631578947367,0.0,4,0.45
3467,19,10,17771.578,10583.048963716508,0.5263157894736842,0.4736842105263158,0.0,4,0.45
3468,16,10,22640.438,11030.995875070996,0.625,0.375,0.0,4,0.45
3469,16,11,22640.438,11030.995875070996,0.6875,0.3125,0.0,4,0.45
3470,16,13,22640.438,11030.995875070996,0.8125,0.1875,0.0,4,0.45
3471,41,34,25422.586,15432.84499043454,0.8292682926829268,0.1707317073170732,0.1388888888888889,4,0.45
3472,41,33,25422.586,15432.84499043454,0.8048780487804879,0.19512195121951215,0.1388888888888889,4,0.45
3473,41,15,25422.586,15432.84499043454,0.36585365853658536,0.6341463414634146,0.1388888888888889,4,0.45
3474,60,33,27990.066,36925.7543695209,0.55,0.44999999999999996,0.16,4,0.45
3475,60,39,27990.066,36925.7543695209,0.65,0.35,0.16,4,0.45
3476,60,53,27990.066,36925.7543695209,0.8833333333333333,0.1166666666666667,0.16,4,0.45
3477,54,45,23473.5,9591.197077883055,0.8333333333333334,0.16666666666666663,0.10204081632653061,4,0.45
3478,54,41,23473.5,9591.197077883055,0.7592592592592593,0.2407407407407407,0.10204081632653061,4,0.45
3479,54,52,23473.5,9591.197077883055,0.9629629629629629,0.03703703703703709,0.10204081632653061,4,0.45
3480,18,18,25242.277,10011.89582332558,1.0,0.0,0.0,4,0.45
3481,18,16,25242.277,10011.89582332558,0.8888888888888888,0.11111111111111116,0.0,4,0.45
3482,18,17,25242.277,10011.89582332558,0.9444444444444444,0.05555555555555558,0.0,4,0.45
3483,47,40,26469.318,13548.65760413889,0.851063829787234,0.14893617021276595,0.2647058823529412,4,0.45
3484,47,12,26469.318,13548.65760413889,0.2553191489361702,0.7446808510638299,0.2647058823529412,4,0.45
3485,47,23,26469.318,13548.65760413889,0.48936170212765956,0.5106382978723405,0.2647058823529412,4,0.45
3486,16,14,27595.688,15236.874993334428,0.875,0.125,0.06666666666666667,4,0.45
3487,16,14,27595.688,15236.874993334428,0.875,0.125,0.06666666666666667,4,0.45
3488,16,16,27595.688,15236.874993334428,1.0,0.0,0.06666666666666667,4,0.45
3489,28,25,24462.285,20308.542881984864,0.8928571428571429,0.1071428571428571,0.037037037037037035,4,0.45
3490,28,25,24462.285,20308.542881984864,0.8928571428571429,0.1071428571428571,0.037037037037037035,4,0.45
3491,28,26,24462.285,20308.542881984864,0.9285714285714286,0.0714285714285714,0.037037037037037035,4,0.45
3492,24,15,19322.791,8474.868935650231,0.625,0.375,0.09090909090909091,4,0.45
3493,24,19,19322.791,8474.868935650231,0.7916666666666666,0.20833333333333337,0.09090909090909091,4,0.45
3494,24,21,19322.791,8474.868935650231,0.875,0.125,0.09090909090909091,4,0.45
3495,26,22,27902.385,11739.54197429158,0.8461538461538461,0.15384615384615385,0.0,4,0.45
3496,26,21,27902.385,11739.54197429158,0.8076923076923077,0.1923076923076923,0.0,4,0.45
3497,26,26,27902.385,11739.54197429158,1.0,0.0,0.0,4,0.45
3498,29,23,20703.896,9675.29761574299,0.7931034482758621,0.2068965517241379,0.20833333333333334,4,0.45
3499,29,15,20703.896,9675.29761574299,0.5172413793103449,0.48275862068965514,0.20833333333333334,4,0.45
3500,29,16,20703.896,9675.29761574299,0.5517241379310345,0.4482758620689655,0.20833333333333334,4,0.45
3501,1,1,27333.0,0.0,1.0,0.0,0.0,4,0.45
3502,1,1,27333.0,0.0,1.0,0.0,0.0,4,0.45
3503,1,0,27333.0,0.0,0.0,1.0,0.0,4,0.45
3504,27,24,26188.111,13803.653636553936,0.8888888888888888,0.11111111111111116,0.08,4,0.45
3505,27,21,26188.111,13803.653636553936,0.7777777777777778,0.2222222222222222,0.08,4,0.45
3506,27,17,26188.111,13803.653636553936,0.6296296296296297,0.37037037037037035,0.08,4,0.45
3507,34,10,24716.412,13780.156501986881,0.29411764705882354,0.7058823529411764,0.1,4,0.45
3508,34,22,24716.412,13780.156501986881,0.6470588235294118,0.3529411764705882,0.1,4,0.45
3509,34,30,24716.412,13780.156501986881,0.8823529411764706,0.11764705882352944,0.1,4,0.45
3510,3,2,22111.0,8167.065752153585,0.6666666666666666,0.33333333333333337,0.0,4,0.45
3511,3,2,22111.0,8167.065752153585,0.6666666666666666,0.33333333333333337,0.0,4,0.45
3512,3,2,22111.0,8167.065752153585,0.6666666666666666,0.33333333333333337,0.0,4,0.45
3516,28,20,23815.178,10265.905451771363,0.7142857142857143,0.2857142857142857,0.07692307692307693,4,0.45
3517,28,16,23815.178,10265.905451771363,0.5714285714285714,0.4285714285714286,0.07692307692307693,4,0.45
3518,28,24,23815.178,10265.905451771363,0.8571428571428571,0.1428571428571429,0.07692307692307693,4,0.45
3519,2,1,20333.0,6127.7873657626205,0.5,0.5,0.0,4,0.45
3520,2,2,20333.0,6127.7873657626205,1.0,0.0,0.0,4,0.45
3521,2,2,20333.0,6127.7873657626205,1.0,0.0,0.0,4,0.45
3522,24,18,23551.834,11950.935970864797,0.75,0.25,0.0,4,0.45
3523,24,20,23551.834,11950.935970864797,0.8333333333333334,0.16666666666666663,0.0,4,0.45
3524,24,21,23551.834,11950.935970864797,0.875,0.125,0.0,4,0.45
3525,25,23,20059.88,8542.456400825233,0.92,0.07999999999999996,0.0,4,0.45
3526,25,22,20059.88,8542.456400825233,0.88,0.12,0.0,4,0.45
3527,25,14,20059.88,8542.456400825233,0.56,0.43999999999999995,0.0,4,0.45
3528,27,16,24799.186,10566.522519575452,0.5925925925925926,0.40740740740740744,0.0,4,0.45
3529,27,20,24799.186,10566.522519575452,0.7407407407407407,0.2592592592592593,0.0,4,0.45
3530,27,10,24799.186,10566.522519575452,0.37037037037037035,0.6296296296296297,0.0,4,0.45
3537,19,16,23701.475,15180.363951750378,0.8421052631578947,0.1578947368421053,0.05555555555555555,4,0.45
3538,19,15,23701.475,15180.363951750378,0.7894736842105263,0.21052631578947367,0.05555555555555555,4,0.45
3539,19,13,23701.475,15180.363951750378,0.6842105263157895,0.3157894736842105,0.05555555555555555,4,0.45
3540,39,32,21958.36,10791.038071345129,0.8205128205128205,0.17948717948717952,0.08333333333333333,4,0.45
3541,39,27,21958.36,10791.038071345129,0.6923076923076923,0.3076923076923077,0.08333333333333333,4,0.45
3542,39,28,21958.36,10791.038071345129,0.717948717948718,0.28205128205128205,0.08333333333333333,4,0.45
3543,33,29,27230.031,17485.551139592455,0.8787878787878788,0.12121212121212122,0.03125,4,0.45
3544,33,24,27230.031,17485.551139592455,0.7272727272727273,0.2727272727272727,0.03125,4,0.45
3545,33,20,27230.031,17485.551139592455,0.6060606060606061,0.3939393939393939,0.03125,4,0.45
3546,13,10,22999.691,10662.323772553957,0.7692307692307693,0.23076923076923073,0.08333333333333333,4,0.45
3547,13,6,22999.691,10662.323772553957,0.46153846153846156,0.5384615384615384,0.08333333333333333,4,0.45
3548,13,10,22999.691,10662.323772553957,0.7692307692307693,0.23076923076923073,0.08333333333333333,4,0.45
3549,12,8,21500.0,10698.34311725631,0.6666666666666666,0.33333333333333337,0.09090909090909091,5,0.6
3550,17,8,30058.824,24429.670966458223,0.47058823529411764,0.5294117647058824,0.23076923076923078,5,0.6
3551,14,5,23178.572,11333.420868009294,0.35714285714285715,0.6428571428571428,0.07692307692307693,5,0.6
3552,8,7,27031.25,22504.141483926272,0.875,0.125,0.0,5,0.6
3553,10,6,19700.0,18257.72287127955,0.6,0.4,0.1111111111111111,5,0.6
3554,8,7,24625.0,17872.065193639886,0.875,0.125,0.0,5,0.6
3555,1,1,10000.0,0.0,1.0,0.0,0.0,5,0.6
3556,1,1,19000.0,0.0,1.0,0.0,0.0,5,0.6
3558,12,8,16770.834,11120.956023597426,0.6666666666666666,0.33333333333333337,0.1,5,0.6
3559,10,4,16300.0,9238.205693988657,0.4,0.6,0.25,5,0.6
3560,10,6,47000.0,95609.32411194453,0.6,0.4,0.0,5,0.6
3561,10,4,23000.0,16878.65186822955,0.4,0.6,0.1111111111111111,5,0.6
3562,12,9,15916.667,8764.166021967296,0.75,0.25,0.1,5,0.6
3563,15,10,24133.334,16509.160516282496,0.6666666666666666,0.33333333333333337,0.07692307692307693,5,0.6
3564,12,5,20083.334,15628.984340485837,0.4166666666666667,0.5833333333333333,0.1,5,0.6
3565,18,12,23222.223,13299.958228840003,0.6666666666666666,0.33333333333333337,0.23076923076923078,5,0.6
3566,24,7,23781.25,16580.389231414847,0.2916666666666667,0.7083333333333333,0.2,5,0.6
3567,9,7,15250.0,14675.0517156548,0.7777777777777778,0.2222222222222222,0.14285714285714285,5,0.6
3568,7,5,49714.285,75663.10039844232,0.7142857142857143,0.2857142857142857,0.0,5,0.6
3569,19,13,24222.223,14854.413309560288,0.6842105263157895,0.3157894736842105,0.11764705882352941,5,0.6
3570,9,6,22777.777,14922.95025939725,0.6666666666666666,0.33333333333333337,0.125,5,0.6
3571,7,6,19142.857,11156.88982092189,0.8571428571428571,0.1428571428571429,0.0,5,0.6
3573,17,11,24000.0,16703.293088490067,0.6470588235294118,0.3529411764705882,0.0625,5,0.6
3574,9,7,17666.666,11135.528725660044,0.7777777777777778,0.2222222222222222,0.0,5,0.6
3575,24,6,19391.305,16055.979148066992,0.25,0.75,0.29411764705882354,5,0.6
3576,1,1,26000.0,0.0,1.0,0.0,0.0,5,0.6
3577,70,25,27010.715,16158.658317225365,0.35714285714285715,0.6428571428571428,0.13333333333333333,5,0.6
3578,1,1,12000.0,0.0,1.0,0.0,0.0,5,0.6
3579,27,19,19703.703,13811.407812203133,0.7037037037037037,0.2962962962962963,0.08,5,0.6
3580,8,3,25875.0,20815.08724802414,0.375,0.625,0.0,5,0.6
3581,12,10,24000.0,23727.621035409342,0.8333333333333334,0.16666666666666663,0.0,5,0.6
3582,16,10,24250.0,20508.5348087083,0.625,0.375,0.0,5,0.6
3584,27,11,21592.592,17718.43728840159,0.4074074074074074,0.5925925925925926,0.08,5,0.6
3585,5,4,13000.0,9201.449161228174,0.8,0.19999999999999996,0.0,5,0.6
3586,20,16,25766.65,26973.708295057284,0.8,0.19999999999999996,0.05263157894736842,5,0.6
3587,11,7,44888.89,72813.87993446793,0.6363636363636364,0.36363636363636365,0.0,5,0.6
3588,27,7,26298.076,18530.787790966853,0.25925925925925924,0.7407407407407407,0.08695652173913043,5,0.6
3589,8,5,22125.0,17931.9148846009,0.625,0.375,0.0,5,0.6
3590,5,3,17200.0,17655.02761255275,0.6,0.4,0.0,5,0.6
3592,3,1,10500.0,14849.242404917499,0.3333333333333333,0.6666666666666667,0.0,5,0.6
3593,12,8,18166.666,11807.804301572856,0.6666666666666666,0.33333333333333337,0.0,5,0.6
3594,5,4,18600.0,9449.86772394196,0.8,0.19999999999999996,0.0,5,0.6
3595,11,7,24400.0,22692.14254611788,0.6363636363636364,0.36363636363636365,0.1,5,0.6
3596,4,2,56250.0,87557.12421042619,0.5,0.5,0.0,5,0.6
3597,10,7,19777.777,13460.84857817086,0.7,0.30000000000000004,0.1111111111111111,5,0.6
3598,9,6,18444.445,15150.174183083764,0.6666666666666666,0.33333333333333337,0.125,5,0.6
3599,97,72,24969.072,31056.887859300296,0.7422680412371134,0.25773195876288657,0.10588235294117647,5,0.6
3600,13,7,16461.54,10936.29572124694,0.5384615384615384,0.46153846153846156,0.2,5,0.6
3601,8,6,17875.0,12052.711609544847,0.75,0.25,0.14285714285714285,5,0.6
3602,9,2,15111.111,9130.230616534891,0.2222222222222222,0.7777777777777778,0.125,5,0.6
3603,103,75,22954.902,16797.970336205377,0.7281553398058253,0.27184466019417475,0.08602150537634409,5,0.6
3604,11,7,19272.727,12329.565353984779,0.6363636363636364,0.36363636363636365,0.0,5,0.6
3605,11,7,26090.908,14652.334595241438,0.6363636363636364,0.36363636363636365,0.0,5,0.6
3606,10,9,32333.334,25729.360660537215,0.9,0.09999999999999998,0.0,5,0.6
3607,12,8,23500.0,15072.551813870741,0.6666666666666666,0.33333333333333337,0.0,5,0.6
3608,12,6,22666.666,10688.424778348972,0.5,0.5,0.0,5,0.6
3609,206,154,23879.854,17759.327867916385,0.7475728155339806,0.2524271844660194,0.08064516129032258,5,0.6
3610,115,70,26773.912,20402.984331746542,0.6086956521739131,0.3913043478260869,0.13,5,0.6
3611,41,23,22616.25,10218.04830767347,0.5609756097560976,0.4390243902439024,0.10810810810810811,5,0.6
3612,43,23,23961.232,14150.02798556413,0.5348837209302325,0.4651162790697675,0.11428571428571428,5,0.6
3613,74,25,26924.324,21430.729829944143,0.33783783783783783,0.6621621621621622,0.2830188679245283,5,0.6
3614,35,18,26970.588,19402.413617613358,0.5142857142857142,0.48571428571428577,0.20689655172413793,5,0.6
3615,30,20,30066.666,25114.816801810557,0.6666666666666666,0.33333333333333337,0.1111111111111111,5,0.6
3616,24,18,25000.0,28644.750638300815,0.75,0.25,0.045454545454545456,5,0.6
3617,30,20,26747.104,20790.850333645787,0.6666666666666666,0.33333333333333337,0.16,5,0.6
3618,50,40,27362.244,20024.79330576911,0.8,0.19999999999999996,0.0,5,0.6
3619,25,12,20840.0,21039.011383617813,0.48,0.52,0.14285714285714285,5,0.6
3620,22,20,15500.0,8853.38087631931,0.9090909090909091,0.09090909090909094,0.1,5,0.6
3621,29,17,21655.172,12364.33772147301,0.5862068965517241,0.4137931034482759,0.16666666666666666,5,0.6
3622,17,17,24000.0,15235.64898519259,1.0,0.0,0.0,5,0.6
3623,38,16,21164.475,18676.502464597048,0.42105263157894735,0.5789473684210527,0.2962962962962963,5,0.6
3624,20,14,23150.0,13063.710281378313,0.7,0.30000000000000004,0.0,5,0.6
3625,28,10,21400.0,13404.476864092832,0.35714285714285715,0.6428571428571428,0.13043478260869565,5,0.6
3626,61,53,25573.77,16834.94284357533,0.8688524590163934,0.1311475409836066,0.03389830508474576,5,0.6
3627,24,21,22958.334,17172.97970312834,0.875,0.125,0.0,5,0.6
3628,121,64,25310.744,16428.551374831633,0.5289256198347108,0.47107438016528924,0.20408163265306123,5,0.6
3629,18,10,21500.0,10782.611273821984,0.5555555555555556,0.4444444444444444,0.2,5,0.6
3630,35,21,25147.059,19476.687467937347,0.6,0.4,0.17857142857142858,5,0.6
3631,87,58,24103.45,14393.986537309493,0.6666666666666666,0.33333333333333337,0.10256410256410256,5,0.6
3632,145,109,22228.695,14990.013399732665,0.7517241379310344,0.24827586206896557,0.0916030534351145,5,0.6
3633,121,81,24776.86,25802.28917599683,0.6694214876033058,0.3305785123966942,0.09345794392523364,5,0.6
3634,58,40,26736.842,20026.345429912955,0.6896551724137931,0.31034482758620685,0.11538461538461539,5,0.6
3635,283,138,24811.834,19347.21019282547,0.4876325088339223,0.5123674911660777,0.1782608695652174,5,0.6
3636,262,120,24739.504,20206.053836171315,0.4580152671755725,0.5419847328244275,0.22926829268292684,5,0.6
3637,32,25,25322.58,16975.25080182753,0.78125,0.21875,0.0,5,0.6
3638,37,33,19534.723,13374.836818467542,0.8918918918918919,0.10810810810810811,0.05714285714285714,5,0.6
3639,185,104,24785.584,25808.408180886658,0.5621621621621622,0.4378378378378378,0.20666666666666667,5,0.6
3640,18,6,23555.555,15923.42788332825,0.3333333333333333,0.6666666666666667,0.2,5,0.6
3641,200,131,24275.25,17310.150936799306,0.655,0.345,0.1566265060240964,5,0.6
3642,232,116,25924.568,19889.582097265928,0.5,0.5,0.17010309278350516,5,0.6
3643,160,94,25102.6,22795.990734111238,0.5875,0.4125,0.14925373134328357,5,0.6
3644,177,104,27925.61,28950.582989311853,0.5875706214689266,0.4124293785310734,0.14093959731543623,5,0.6
3645,50,28,25380.0,20569.335210949535,0.56,0.43999999999999995,0.1111111111111111,5,0.6
3646,30,15,21788.867,18491.450249410856,0.5,0.5,0.07407407407407407,5,0.6
3647,44,15,22500.0,27123.74742580023,0.3409090909090909,0.6590909090909092,0.21212121212121213,5,0.6
3648,14,10,19357.143,16007.72478359285,0.7142857142857143,0.2857142857142857,0.0,5,0.6
3649,1,1,10000.0,0.0,1.0,0.0,0.0,5,0.6
3650,23,11,24869.564,19612.85373474634,0.4782608695652174,0.5217391304347826,0.29411764705882354,5,0.6
3651,30,14,26608.334,13979.616215770371,0.4666666666666667,0.5333333333333333,0.07407407407407407,5,0.6
3652,14,12,22285.715,13424.596091494901,0.8571428571428571,0.1428571428571429,0.0,5,0.6
3653,1,0,21000.0,0.0,0.0,1.0,0.0,5,0.6
3654,29,16,37206.9,53145.60814427314,0.5517241379310345,0.4482758620689655,0.07407407407407407,5,0.6
3655,21,17,21550.0,12283.81476835099,0.8095238095238095,0.19047619047619047,0.05,5,0.6
3656,15,13,21866.666,11642.696463980368,0.8666666666666667,0.1333333333333333,0.07142857142857142,5,0.6
3657,19,12,23684.21,10995.214269949689,0.631578947368421,0.368421052631579,0.05555555555555555,5,0.6
3658,31,17,24633.334,14852.10616280615,0.5483870967741935,0.4516129032258065,0.06896551724137931,5,0.6
3659,20,12,18842.105,14241.032881917648,0.6,0.4,0.125,5,0.6
3660,1,1,16000.0,0.0,1.0,0.0,0.0,5,0.6
3661,22,14,19863.637,14360.313879529747,0.6363636363636364,0.36363636363636365,0.1875,5,0.6
3662,4,1,43000.0,37496.66651850535,0.25,0.75,0.5,5,0.6
3663,1,1,30000.0,0.0,1.0,0.0,0.0,5,0.6
3664,27,17,24769.23,27156.299736610203,0.6296296296296297,0.37037037037037035,0.13636363636363635,5,0.6
3665,26,16,23500.0,20817.780861561587,0.6153846153846154,0.3846153846153846,0.13636363636363635,5,0.6
3666,16,12,23125.0,15615.697230671449,0.75,0.25,0.0,5,0.6
3668,18,15,32333.334,55556.013070011555,0.8333333333333334,0.16666666666666663,0.058823529411764705,5,0.6
3669,21,17,24714.285,15604.944271425184,0.8095238095238095,0.19047619047619047,0.05,5,0.6
3670,1,1,25000.0,0.0,1.0,0.0,0.0,5,0.6
3671,24,23,21166.666,12544.413850020243,0.9583333333333334,0.04166666666666663,0.09090909090909091,5,0.6
3672,12,8,19583.334,19176.01879874175,0.6666666666666666,0.33333333333333337,0.0,5,0.6
3673,18,16,26588.234,25152.18386027695,0.8888888888888888,0.11111111111111116,0.0,5,0.6
3674,31,15,24233.334,30140.68545239524,0.4838709677419355,0.5161290322580645,0.2727272727272727,5,0.6
3675,13,12,16923.076,9160.254167339268,0.9230769230769231,0.07692307692307687,0.0,5,0.6
3677,22,10,23636.363,13443.16237790107,0.45454545454545453,0.5454545454545454,0.25,5,0.6
3678,16,12,25562.5,16661.207439238413,0.75,0.25,0.3333333333333333,5,0.6
3679,14,10,24375.0,15515.733330050203,0.7142857142857143,0.2857142857142857,0.0,5,0.6
3680,15,12,25333.334,13259.318376505023,0.8,0.19999999999999996,0.07692307692307693,5,0.6
3681,21,18,30000.0,17392.52713092609,0.8571428571428571,0.1428571428571429,0.05,5,0.6
3682,20,12,25900.0,17707.863254854652,0.6,0.4,0.05263157894736842,5,0.6
3683,12,10,20545.455,14922.22259828365,0.8333333333333334,0.16666666666666663,0.09090909090909091,5,0.6
3684,50,24,23100.0,16607.411672171544,0.48,0.52,0.14285714285714285,5,0.6
3685,20,13,23650.0,28606.72537782165,0.65,0.35,0.1111111111111111,5,0.6
3686,6,2,40833.332,36361.609792013696,0.3333333333333333,0.6666666666666667,0.25,5,0.6
3687,1,1,23000.0,0.0,1.0,0.0,0.0,5,0.6
3688,25,19,22041.666,11011.769066367788,0.76,0.24,0.041666666666666664,5,0.6
3689,16,12,30562.5,24870.246614512424,0.75,0.25,0.07692307692307693,5,0.6
3690,1,1,67000.0,0.0,1.0,0.0,0.0,5,0.6
3691,18,10,33777.777,31200.59493315803,0.5555555555555556,0.4444444444444444,0.125,5,0.6
3692,13,10,24153.846,17358.21685276723,0.7692307692307693,0.23076923076923073,0.18181818181818182,5,0.6
3693,31,20,22709.678,13611.7438226141,0.6451612903225806,0.3548387096774194,0.14814814814814814,5,0.6
3694,9,5,19333.334,18734.993995195193,0.5555555555555556,0.4444444444444444,0.0,5,0.6
3695,43,30,17031.0,12391.490519131034,0.6976744186046512,0.3023255813953488,0.07894736842105263,5,0.6
3696,33,24,22636.363,20170.861071447507,0.7272727272727273,0.2727272727272727,0.1,5,0.6
3697,20,18,23750.0,22687.522654766126,0.9,0.09999999999999998,0.05263157894736842,5,0.6
3698,58,50,22862.068,13928.9529031301,0.8620689655172413,0.13793103448275867,0.05555555555555555,5,0.6
3699,39,31,24820.514,19579.623934445342,0.7948717948717948,0.20512820512820518,0.08571428571428572,5,0.6
3700,9,8,16000.0,11324.751652906125,0.8888888888888888,0.11111111111111116,0.0,5,0.6
3701,4,1,73250.0,55253.20503524358,0.25,0.75,0.3333333333333333,5,0.6
3702,47,39,22879.426,16688.156170775834,0.8297872340425532,0.17021276595744683,0.06818181818181818,5,0.6
3703,17,16,20800.0,15204.32269361015,0.9411764705882353,0.05882352941176472,0.0,5,0.6
3704,29,19,22068.965,18049.398554448842,0.6551724137931034,0.3448275862068966,0.07407407407407407,5,0.6
3705,23,19,23956.521,17698.172121512653,0.8260869565217391,0.17391304347826086,0.1,5,0.6
3706,54,48,22264.15,15383.746347008117,0.8888888888888888,0.11111111111111116,0.10638297872340426,5,0.6
3707,9,6,14476.143,13479.601285257802,0.6666666666666666,0.33333333333333337,0.0,5,0.6
3708,9,8,21000.0,23119.256043393783,0.8888888888888888,0.11111111111111116,0.0,5,0.6
3709,21,17,24523.809,13429.88848657742,0.8095238095238095,0.19047619047619047,0.05555555555555555,5,0.6
3710,29,21,24642.857,16620.41200566626,0.7241379310344828,0.27586206896551724,0.07407407407407407,5,0.6
3711,23,19,22652.174,13603.504547298811,0.8260869565217391,0.17391304347826086,0.09523809523809523,5,0.6
3712,43,27,22738.096,15362.38599959214,0.627906976744186,0.37209302325581395,0.16216216216216217,5,0.6
3713,57,43,23267.543,15132.735599249463,0.7543859649122807,0.24561403508771928,0.0784313725490196,5,0.6
3714,8,6,16250.0,10375.107572592062,0.75,0.25,0.14285714285714285,5,0.6
3715,41,25,20878.049,14563.9883307273,0.6097560975609756,0.3902439024390244,0.07894736842105263,5,0.6
3716,37,23,24173.611,15221.673861922352,0.6216216216216216,0.3783783783783784,0.0625,5,0.6
3717,352,200,23089.96,15779.499674077932,0.5681818181818182,0.43181818181818177,0.14,5,0.6
3718,42,31,24923.809,22118.084527877774,0.7380952380952381,0.26190476190476186,0.05128205128205128,5,0.6
3719,34,22,22029.412,13844.340916095265,0.6470588235294118,0.3529411764705882,0.0625,5,0.6
3720,56,41,19535.715,15236.277624280672,0.7321428571428571,0.2678571428571429,0.08,5,0.6
3721,22,16,31818.182,29237.347876004602,0.7272727272727273,0.2727272727272727,0.047619047619047616,5,0.6
3722,43,33,22340.697,17206.678713767044,0.7674418604651163,0.2325581395348837,0.04878048780487805,5,0.6
3723,44,43,22227.273,16548.538383239906,0.9772727272727273,0.022727272727272707,0.047619047619047616,5,0.6
3724,13,10,25615.385,15321.762635428413,0.7692307692307693,0.23076923076923073,0.08333333333333333,5,0.6
3725,72,51,22357.639,13920.222040994138,0.7083333333333334,0.29166666666666663,0.06349206349206349,5,0.6
3726,32,21,26281.25,23442.770912682576,0.65625,0.34375,0.10714285714285714,5,0.6
3727,58,35,30685.346,29549.117611756086,0.603448275862069,0.39655172413793105,0.16326530612244897,5,0.6
3728,64,34,21324.219,14400.360974828274,0.53125,0.46875,0.1875,5,0.6
3729,11,8,18900.0,15154.390636233302,0.7272727272727273,0.2727272727272727,0.0,5,0.6
3730,36,24,26114.285,20111.11988073123,0.6666666666666666,0.33333333333333337,0.06060606060606061,5,0.6
3731,406,215,24534.643,18446.639611620947,0.5295566502463054,0.4704433497536946,0.1531791907514451,5,0.6
3732,10,6,32160.0,22132.690753724455,0.6,0.4,0.1111111111111111,5,0.6
3733,44,28,27846.592,18464.942892270185,0.6363636363636364,0.36363636363636365,0.07317073170731707,5,0.6
3734,68,35,22696.969,13371.576855370038,0.5147058823529411,0.4852941176470589,0.15254237288135594,5,0.6
3735,43,29,26285.715,29853.533282969234,0.6744186046511628,0.32558139534883723,0.13513513513513514,5,0.6
3736,52,26,25370.191,28977.99580955804,0.5,0.5,0.2564102564102564,5,0.6
3737,34,27,19676.47,11454.046759367424,0.7941176470588235,0.20588235294117652,0.1,5,0.6
3738,7,6,20000.0,15958.27893811443,0.8571428571428571,0.1428571428571429,0.0,5,0.6
3739,17,13,21000.0,14482.74835796024,0.7647058823529411,0.23529411764705888,0.0625,5,0.6
3740,20,17,26368.422,23329.072292637095,0.85,0.15000000000000002,0.1111111111111111,5,0.6
3741,33,28,21937.5,25272.626400144687,0.8484848484848485,0.1515151515151515,0.1,5,0.6
3742,47,23,22608.695,13117.381616888782,0.48936170212765956,0.5106382978723405,0.09302325581395349,5,0.6
3743,4,4,22000.0,14832.396974191326,1.0,0.0,0.0,5,0.6
3744,72,45,26525.459,26108.15943471814,0.625,0.375,0.11290322580645161,5,0.6
3745,32,20,25664.062,19345.292977441943,0.625,0.375,0.10714285714285714,5,0.6
3746,85,66,21345.094,15972.813302626444,0.7764705882352941,0.22352941176470587,0.1388888888888889,5,0.6
3747,28,19,24357.143,23441.35991143335,0.6785714285714286,0.3214285714285714,0.16666666666666666,5,0.6
3748,93,58,21384.615,24260.05827178549,0.6236559139784946,0.3763440860215054,0.08333333333333333,5,0.6
3749,67,48,32149.254,39062.20902198274,0.7164179104477612,0.28358208955223885,0.06451612903225806,5,0.6
3750,12,10,27166.666,20519.761354864877,0.8333333333333334,0.16666666666666663,0.0,5,0.6
3751,57,51,28017.543,21967.907784563322,0.8947368421052632,0.10526315789473684,0.05660377358490566,5,0.6
3753,19,16,23013.158,19393.31100394944,0.8421052631578947,0.1578947368421053,0.13333333333333333,5,0.6
3754,59,44,24049.424,19633.517232110124,0.7457627118644068,0.2542372881355932,0.07272727272727272,5,0.6
